filtered text,label
the ui of the future three takeaways from apple pioneer bill fernandez zdnet jasonhiner httptcolsuqfsgh,NEUTRAL
can we see the evidence please httptcorcpycrifky factcheckthis rt apple snopes moronwatch,NEUTRAL
how to make a realistic songlength drum track using apple logic pro x drummer httptcooszrqc proaudio httptcopnlkoldie,NEUTRAL
india especially telling me that ive been randomly selected for a grant from our broke ass govt im not apple i dont get free govt,NEGATIVE
the biggest differences between mac and pc yep ill stick with my mac apple httptcorimhyx apple lisaeadicicco,POSITIVE
new hearthstone expansion goblins vs gnomes officially launches ios blog httptcolgjgwhva aapl,NEUTRAL
happy monday my camera on my fancy apple iphoneplus suddenly stopped working this weekend so instead i meme httptcolpkpujmpg,NEGATIVE
apple inc and facebook clash neither is wrong httptcoeleyaqdqo aapl,NEUTRAL
youll be back in my life soon apple,POSITIVE
few spots left wwclondons dec event apple httptcolbkkpuke w coderinheels drblack watcgirl isabelladegen bridgetconnell,NEUTRAL
emmagazine apple been hearin alot of bad drums lately including ahem httptcoerpgqilcel lets hope they check this guide out,NEUTRAL
the biggest differences between mac and pc yep ill stick with my mac apple httptcobxbjniihn apple lisaeadicicco,POSITIVE
the biggest differences between mac and pc yep ill stick with my mac apple httptcoobykvsjfjy apple lisaeadicicco,POSITIVE
apple hey fuck u my phone speaker no longer works just bc,NEGATIVE
apple hey nvm but i shouldnt have to restart my phone to make it work,NEGATIVE
rt horseshoebmore holiday giveaway to ensure you stay in touch on the go ck out brands like apple amazon httptcoehrsxdjg,NEUTRAL
rt horseshoebmore holiday giveaway to ensure you stay in touch on the go ck out brands like apple amazon httptcomczwvbp,POSITIVE
rt horseshoebmore holiday giveaway to ensure you stay in touch on the go ck out brands like apple amazon httptcovgvivqnh,NEUTRAL
rt horseshoebmore holiday giveaway to ensure you stay in touch on the go ck out brands like apple amazon httptcojmalmowmz,NEUTRAL
apple apple names its best iphone and ipad apps of the year monday december httptcodizhjbzbkn,NEUTRAL
apple inc is catching up on iphone supply but still lagging demand httptcobudoa aapl,NEGATIVE
heres apples picks for best apps and games of httptcobwdkgv,NEUTRAL
aapl deep in the money calls,0
aaplsee which guru fund managers hold applehttptcoytvove,NEUTRAL
cbchomestretch my apple imac caught fire while not in use just sitting on my desk luckily i was nearby and was able to sort it out,NEGATIVE
in case of accident stay safe with our free apple app winnipeg httptcowyjvgqwqt,NEUTRAL
i dont know what youre trying to do apple but phone updates are turned off thanks for letting me aware by error httptcoymyoyhz,NEGATIVE
aapl providing another great entry point lt,POSITIVE
azakfeverafc phone is awful why is there a green line need a new one apple sort it out not on af,NEGATIVE
azakfeverafc apple do you need intel dm jw,NEUTRAL
trade aapl free nightly updates are posted here on twitter or you can visit the trade aapl free website here httptcoutkeapbxf,NEUTRAL
aaplapple inc and facebook clash neither is wronghttptcouuvntkrrs,NEUTRAL
azakfeverafc apple or you could learn to take pictures off the internet better,NEGATIVE
steve wozniak says apple starting in garage is a complete myth stevewoz httptcojyatqxywha httptcoeaboxjaofd,NEUTRAL
rt jimmy azakfeverafc apple or you could learn to take pictures off the internet better,NEGATIVE
im learning all about apple ipad mini smart cover green at influenster apple httptcoriooxsq,NEUTRAL
brettgilmour apple youre not the only one apparently based on that last interview we did with carmilevy,NEUTRAL
the best iphone apps of the year according to apple apple monday december httptcorfejck,POSITIVE
apple apple aapl plans to launch iphone mini version in monday december httptcopqngqfdb,NEUTRAL
bose products could be returning to apple store shelves next week httptcocmkapshb aapl,NEUTRAL
good grief apple could you all have a more sucky hold music queue playlist no offense but ewwwwww johnny cash into a rap song gross,NEGATIVE
apple you were doing great with johnny cash but damn that was jarring,NEGATIVE
emmagazine apple how about showing us also in sonar xableton livepropellerhead reasonreaper and mixcraft,NEUTRAL
apple stock in upward trend after explosive holiday quarter apple watch release in httptcopxpaycet aapl,NEUTRAL
the only reason i have an iphone is because of imessage apple bruh make a better battery,NEGATIVE
check out apple macbook pro retina ghz i gb gb ssd mid gt m magsafe apple httptcotlrtix via ebay,NEUTRAL
citi bmo boost apple price targets httptcoumudvskbv news aapl applepricetargets applestock apple iphone news,NEUTRAL
aapl apple stock price plummeting time to sell for a bit,NEGATIVE
were so excited to be named to apples app store best of list this year httptcodqlmtiuf apple,POSITIVE
rt swiftkey were so excited to be named to apples app store best of list this year httptcodqlmtiuf apple,POSITIVE
rt swiftkey were so excited to be named to apples app store best of list this year httptcodqlmtiuf apple,POSITIVE
apple bring back classicipod cantbelieveitsgone,NEGATIVE
day without access to my itunes passwd apple working on it no new apps or calendar apple ecosystem has achilles your move google,NEGATIVE
swiftkey apple oh in wish you guys would port hebrew from the android version already i have swapping abck and forth,NEGATIVE
bose products reportedly set to return to apple store shelves as early as next week httptcofqnkdrsdt aapl jimmyiovine,NEUTRAL
too much completely broken shit in the world fucks sake and fuck you apple for the bullshit autocorrects,NEGATIVE
apple inc aapl price target eps estimates raised by bmo httptcolzzwcxhv via valuewalk,NEUTRAL
apple pt raised to aapl httptcoadsdejur via ratingsnetwork,NEUTRAL
rt swiftkey were so excited to be named to apples app store best of list this year httptcodqlmtiuf apple,POSITIVE
swiftkey apple too bad all third party keyboards on ios are buggy as hell and therefore completely unusable undeserved,NEGATIVE
former apple exec sentenced to one year in prison for selling company secrets httptcoebydshufv uasm,NEGATIVE
i wonder if apple is aware that they use the international symbol for kissmyass in their retail stores httptcozlegkkno,NEUTRAL
watch the weekends new tv ads from radioshack apple and more httptcockdkibipl,NEUTRAL
best buy cuts apple inc ipad prices to boost sales httptcocamoiayb aapl ipad,NEUTRAL
great time had apple store on friday russellferg amp his krumpers amp a talkback httptconrdhxmop twdancecenter urbannutcracker,POSITIVE
rt adage watch the weekends new tv ads from radioshack apple and more httptcockdkibipl,NEUTRAL
rt colddimsum too much completely broken shit in the world fucks sake and fuck you apple for the bullshit autocorrects,NEGATIVE
aaplapple just patented an idea that steve jobs would have hatedhttptcozwbakj,NEGATIVE
omg this girl is still using my email to try and login to her apple act you have the wrong email stop trying to verify,NEUTRAL
rt adage watch the weekends new tv ads from radioshack apple and more httptcockdkibipl,NEUTRAL
rt adage watch the weekends new tv ads from radioshack apple and more httptcockdkibipl,NEUTRAL
completely in love with my apple iphone right now playing with my newphone amp digging into some pappajohns daycomplete pizza,POSITIVE
apple itunes whitepower hatemusic hatespeech icantbreathe not a good look httptcoayvkmemfj,NEGATIVE
fastcoexist if you use apple congrats you just gave the government permission to spy on you apple,NEGATIVE
mattgarber levifig dcurtis hah i wasnt defending it but this is apple and they dont understand the internet,NEGATIVE
cool minutes later i now have yosemite x on macbook not bad for an almost year old computer still run strong apple winning,POSITIVE
apple inc is catching up on iphone supply but still lagging demand httptcokevjuxmn aapl,NEUTRAL
always so impressed with the customer service at the apple store square one my laptop works again and didnt cost me a dime,POSITIVE
apple there is still not a suicide note template on your most recent pages update how much longer do i have to wait,NEGATIVE
few spots left wwclondons dec event apple w coderinheels drblack watcgirl isabelladegen httptcoxlmdihf,NEUTRAL
thanks apple for making life complicated,NEGATIVE
mkt final aapl putcallratios for monday december httptcopmjyfrtb,NEUTRAL
final aapl putcallratios for monday december httptcooczegzxh via hamzei,NEUTRAL
thanking apple for the do not disturb feature,POSITIVE
the most offensive thing is the lack of a trashcan emoji stop the discrimination apple,NEGATIVE
rt saigeist the most offensive thing is the lack of a trashcan emoji stop the discrimination apple,NEGATIVE
rt optionsfeed final aapl putcallratios for monday december httptcooczegzxh via hamzei,NEUTRAL
apple inc vs google inc the battle of the tech giants httptcoeqxsfxtp aapl,NEUTRAL
rt gxldblvnts thanking apple for the do not disturb feature,POSITIVE
hope apple amp ios will allow compact views for rd party keyboards like swiftkey and swype do on android,NEUTRAL
my macbook pro is now as annoying as my asus windows computer freezing laggy etc so much for apples excellence,NEGATIVE
rt recentrates best buy cuts apple inc ipad prices to boost sales httptcocamoiayb aapl ipad,NEUTRAL
vrich i want a gold metallic macbook to go with my iphone plus apple,NEUTRAL
natalie portman passes on aaron sorkins steve jobs movie httptcomhrywcfkw aapl,NEUTRAL
companies growing faster than apple inc httptcosvbefgmso aapl,NEUTRAL
final aapl putcallratios for monday december httptcomkpdgqeyy,NEUTRAL
from verso apple retail celebrates computer science education week httptcotfayreace hourofcode,NEUTRAL
why cant we facetime more than one person at a time apple i need answers dammit until then oovoo winning,NEGATIVE
armitagina well they dont want people recording the movie i guess well see i know its crazy but just ra lp and le will be apple,NEUTRAL
apple hoarding iphone supply for its own stores httptcopxycbvgd ibdblogs via ibdinvestors aapl,NEUTRAL
apple needs to consider these emojis i really need them in my life httptcohypcrcgj via buzzfeed,NEUTRAL
not a book on how apple or starbucks grow global brands this is your book on how to grow your stickybrand httptcoajtubt,NEUTRAL
apple inc is catching up on iphone supply but still lagging demand the motley fool aapl httptcoqiwhyh,NEUTRAL
apple inc and facebook clash neither is wrong the motley fool fb aapl httptcoaayrtqfc,NEUTRAL
my old iphone exploded for no good reason apple what the heck httptcozsdrksbwt,NEGATIVE
cnbctv buy apples pullback httptconluirykvl aapl,NEUTRAL
my computer sux apple fix it,NEGATIVE
no videos tonight turns out ipads still need electricity to function figure it out apple ps lol key studies at,NEGATIVE
protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree,NEUTRAL
for the past week my phone stay freezing amp closing out apps on me wtf apple,NEGATIVE
rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree,NEUTRAL
rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree,NEUTRAL
rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree,NEUTRAL
rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree,NEGATIVE
rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree,POSITIVE
rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree,NEUTRAL
rt teamcavuto protesters stage diein protests in apple store in nyc is it me or is this anger misplaced retweet if you agree,NEUTRAL
