tweet,label_1,label_2,final_label
buying a iphone when you have zero hoes doesnt makes sense to me,NEGATIVE,NEGATIVE,NEGATIVE
apple is likely to discontinue iphone pro max next year but thats not the only reason for you to think twice before buy,NEGATIVE,NEGATIVE,NEGATIVE
iphone has not been upgraded much compared to last year the market performance is far less than that of the iphone pro and pro max according to times finance foxconnzhengzhou has dismantled or will dismantle at least workshops for the iphone production linekrkr,NEGATIVE,NEGATIVE,NEGATIVE
whats the point of posting iphone purchase story by celebrities and influencers we already know you can afford it,NEGATIVE,NEGATIVE,NEGATIVE
seeing that new iphone commercial really turned my head,NEGATIVE,NEGATIVE,NEGATIVE
what on earth is iphone that you cant buy,NEUTRAL,NEGATIVE,NEGATIVE
why isnt tim cook bragging about repairability could tim have been advised by lawyers not to make a claim abou,NEGATIVE,NEGATIVE,NEGATIVE
you cant compare iphone to a nest of poop,NEGATIVE,NEGATIVE,NEGATIVE
caption this iphone_bug need to switch some other device,NEGATIVE,NEGATIVE,NEGATIVE
for those moving to iphone amp ios it seems that many settings including notifications arent working im only getting sporadic notifications in notification center,NEGATIVE,NEGATIVE,NEGATIVE
charging was on hold due to iphone temperature fix pls,NEGATIVE,NEGATIVE,NEGATIVE
biggest design flaw of iphonepromax is its camera bumb unlike other phones from previously there is a small d,NEUTRAL,NEGATIVE,NEGATIVE
so far battery life on my iphonepro has been absolute garbage,NEUTRAL,NEGATIVE,NEGATIVE
iphone costs you around pkr in pakistan that equate finance for schooling children for a year choices iphonepro iphone apple,NEGATIVE,NEGATIVE,NEGATIVE
anyone else having issues with their new iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
lets say there is another to go on that list aapl waiting to take a hit once iphone sales tank post thanksgiving amp christmas inflation stocks stockmarket aapl amzn msft google netflix paypal apple tsla tesla iphonepro christmas thanksgiving,NEGATIVE,NEGATIVE,NEGATIVE
appleissues iphonepro they cost enough so why arent they tested properly,NEUTRAL,NEGATIVE,NEGATIVE
been on hold for almost hours speaking to agent about return they cant find the iphonepro that i bought from them in their system and do not know how to initiate the return,NEGATIVE,NEGATIVE,NEGATIVE
iphonepro whereisit advertise about new phone and not enough supplies whats up with that,NEUTRAL,NEGATIVE,NEGATIVE
when you realize iphone is outbut you cant afford it iphonepro,NEUTRAL,NEGATIVE,NEGATIVE
buggy iphone pro is buggy iphonepro,NEUTRAL,NEGATIVE,NEGATIVE
you cant buy iphonepro with kidney now inflation is rising,NEGATIVE,NEGATIVE,NEGATIVE
this is why i would never buy a new iphone on its launch date again nothing has really been updated just the chip,NEUTRAL,NEGATIVE,NEGATIVE
my days old iphonepro gets extremely hot after on a wireless charger all genuine accessories anyone else have the same issue iphonepro,NEUTRAL,NEGATIVE,NEGATIVE
battery drain is much higher than expected on iphonepro considering switching to the max but apparently its the similar drain anyone else noticing this,NEUTRAL,NEGATIVE,NEGATIVE
your iphone videos are not getting any views iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
anyone else having storage issues with iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
iphone already having issues,NEGATIVE,NEGATIVE,NEGATIVE
people asking me whether they should buy the iphonepro or not id say do not buy the first generation of any new features you kinda are paying the company money to beta test their concept,NEGATIVE,NEGATIVE,NEGATIVE
battery life on the iphone pro max is absolutely garbage as compared to pro max iphonepro iphonepromax,NEGATIVE,NEGATIVE,NEGATIVE
never preordering a phone from you guys ever again you take around years to give your customer the device iphonepro,NEUTRAL,NEGATIVE,NEGATIVE
anyone else having problems with the iphone pro max speakers echoing calls or is that just me iphonepromax apple help,NEGATIVE,NEGATIVE,NEGATIVE
ordered iphonepromax on th sep and until today the status shows your order is being processed not able to understand if someone can buy it in the store on th sep what is the purpose of having the booking open days ago and still not able to deliver,NEGATIVE,NEGATIVE,NEGATIVE
facing purple screen issue on iphone pro max ios and iphone pro max ios anyone facing this issue iphonepromax iphonepromax ios,NEGATIVE,NEGATIVE,NEGATIVE
its been days since i shifted to iphonepromax and interstingly battery life seems to have reduced compared to iphonepromax its just been hours of usage but the change is noticable anyone else noticed the same,NEGATIVE,NEGATIVE,NEGATIVE
anyone else keep getting the run around on about activating the iphonepromax there having all kinds of issues been trying since yesterday to get it activated and still not activated yet,NEGATIVE,NEGATIVE,NEGATIVE
day two and im already experiencing some issues with it back to tmobile i go iphonepromax,NEGATIVE,NEGATIVE,NEGATIVE
who else isnt getting their airpodspro today sadface,NEUTRAL,NEGATIVE,NEGATIVE
tell me about it i had to take off my applewatch because i kept getting high heartbeat alerts,NEUTRAL,NEGATIVE,NEGATIVE
browsing rapplewatch and i am seeing a lot of people buying ultras that probably arent in the target audience,NEUTRAL,NEGATIVE,NEGATIVE
is anyone else having major battery drain issues with watchos applewatch apple,NEUTRAL,NEGATIVE,NEGATIVE
some users report delays in the delivery of apple watch ultra orders,NEGATIVE,NEGATIVE,NEGATIVE
anyone else applewatch said it needed battery service sent it to apple they said they couldnt repair it and sent it back after doing nothing battery at max guess wants me to buy one of the new ones,NEUTRAL,NEGATIVE,NEGATIVE
experiencing massive battery drain on applewatch after updating to watchos anyone else experiencing this issue,NEGATIVE,NEGATIVE,NEGATIVE
if you have the new iphone amp use with multiple accounts theres glitchs you get locked out of your account for thinking youre bot its happened twice all only on the new phone takes hrs to get back in my business is social media so this sucks,NEGATIVE,NEGATIVE,NEGATIVE
i know you probably dont talk on twitter but my daughter iphone pro max is having trouble activating days with the carrier and no one seems to have a solution,NEGATIVE,NEGATIVE,NEGATIVE
contributing to climate change amp no headphone jack its a no from me dawg iphone climatechange bringheadphonejacksback,NEGATIVE,NEGATIVE,NEGATIVE
one of the new features of iphone is wallpaperiphone seriously whats wrong with you,NEGATIVE,NEGATIVE,NEGATIVE
im very disappointed in the iphone battery life it drains too quick even with having background app refresh off and nothing running review,NEGATIVE,NEGATIVE,NEGATIVE
limited units of iphone will be in stock next week for business deal prices will drop once it arrive stop playing,NEGATIVE,NEGATIVE,NEGATIVE
so much there are a number of reasons why people continue to use their phones even with a broken screens in some cases people may not be able to afford to replace their screen or may not have the time to get it iphone obidients iranprotests andriod,NEGATIVE,NEGATIVE,NEGATIVE
yup the iphone could be in serious trouble,NEGATIVE,NEGATIVE,NEGATIVE
there is no longer room for more wrong people iphone money,NEGATIVE,NEGATIVE,NEGATIVE
is almost over all smart phone brands are using universal usb type c and moved on all the while stupid greedy apple is still using proprietary lightning port for charging its overpriced iphones apple iphone,NEGATIVE,NEGATIVE,NEGATIVE
the craze for the iphone is heading towards extinction iphone,NEGATIVE,NEGATIVE,NEGATIVE
i messaged you x to cancel my screen protector order w no response its been over a week amp now i see you shipped an item i dont want your customer service is terrible and im opening a credit card claim iphone apple iphonepro,NEGATIVE,NEGATIVE,NEGATIVE
the mini iphone is gone and nobody misses it the reason is obvious iphone mobilenews apple iphone,NEGATIVE,NEGATIVE,NEGATIVE
some problems with the iphone and pro that have been confirmed by apple skdblog online iphonepro iphone iphone apple,NEGATIVE,NEGATIVE,NEGATIVE
the iphone pro max proraw is weird proraw on the iphone pro max is bit but its bit on the iphone pro max for reference dark mode iphone pro max light mode iphone pro max iphonepromax proraw iphonepro iphone apple,NEGATIVE,NEGATIVE,NEGATIVE
by jst quotng dynmic iseland nd camera holes whch luk identcaly same to its predecesrs iphone mde the wrld spnd millions to upgrade if givn chance i will lov to visit andaman iseland fiji iseland thailand may b also bhutan but crtainly not this dynamic one iphone,NEGATIVE,NEGATIVE,NEGATIVE
dear the camera problem you are facing in your iphone is actually due to satellite link i know this problem will be shot out soon apple iphone,NEGATIVE,NEGATIVE,NEGATIVE
owner may got heat attack iphone ios durability iphonerepair,NEGATIVE,NEGATIVE,NEGATIVE
why you may have to pay extra money to shopkeepers to buy iphone pro in india iphonepro iphone,NEGATIVE,NEGATIVE,NEGATIVE
apple confirms that iphone buyers will have serious new problems,NEGATIVE,NEGATIVE,NEGATIVE
hello i recently lost access to my original account i have tried phone and email password resent for a week and no success recently bought a new phone iphone and lost my password,NEGATIVE,NEGATIVE,NEGATIVE
shop a lot because fastcheckout and festiveseason are here also to sweep the pain under the carpet of not being able to afford an iphone iphone plus shoppingheals selfloveshopping treatyourself fastcheckout oneclickcheckout xpresslane iphone iphoneplus,NEGATIVE,NEGATIVE,NEGATIVE
iphone pro always on display is kind of ridiculous bright when in direct sunlight theres no way this is not impacting battery lifeiphonepromax iphonepro iphone,NEGATIVE,NEGATIVE,NEGATIVE
why my battery is at in real but showing full is that difficult to fix the basic things on thousand dollar phone iphone iphonepromax iphone iphonepromax,NEGATIVE,NEGATIVE,NEGATIVE
system is so dumb who thinks ive purchased the item which was canceled by them as it was undelivered iphone ipadair,NEGATIVE,NEGATIVE,NEGATIVE
iphone pro issues black screen all of sudden makes cracking sound when you plug in a charger need to reset and restart multiple time before you can properly use the phone to replace the deviceyou have to pay on top of cost of new iphone apple disappointment,NEGATIVE,NEGATIVE,NEGATIVE
yo apple fix the carplay permission on the iphonepro keeps asking every time have to plug in the phone twice just for the permission to pop up on truck screen my and work no problem,NEGATIVE,POSITIVE,NEGATIVE
can anyone tell me what the hell is going on with this camera app is this expected behavior its like the auto focus exposure is royally broken iphone apple ios tech,NEGATIVE,NEGATIVE,NEGATIVE
as per a report iphone production line has been dismantled to meet higher demand of iphone pro and iphone pro max,NEGATIVE,NEUTRAL,NEGATIVE
oh hell nah,NEGATIVE,NEGATIVE,NEGATIVE
just dont think steve jobs or jony ive would ever have signed off on the iphone the camera lenses are so ugly,NEGATIVE,NEGATIVE,NEGATIVE
im so sick of iphones and their terrible lens flair this is the worst yet ruins so many good pictures and video and ap,NEGATIVE,NEGATIVE,NEGATIVE
the correct name for this iphone pro feature should be a hard to swallow ugly pill instead of the dynamic island i,NEGATIVE,NEGATIVE,NEGATIVE
